# shortest-path transport snapshot v1
# generated_at	2026-04-19T07:22:45.116651021Z
# current_location	3159,3489,0
state	origin_x	origin_y	origin_plane	destination_x	destination_y	destination_plane	type	duration	display_info	object_info	consumable	max_wilderness_level
WITH_BANK	2816	3563	0	2817	3561	0	TRANSPORT	6		Climb-over Stile 3730	false	-1
WITH_BANK	2823	3507	0	2823	9907	0	TRANSPORT	1		Climb-down Ladder 16680	false	-1
WITH_BANK	2823	3555	0	2822	3555	0	TRANSPORT	1		Open Door 3745	false	-1
WITH_BANK	2822	3635	0	2820	3635	0	TRANSPORT	0		Climb Rocks 3748	false	-1
WITH_BANK	2822	3555	0	2823	3555	0	TRANSPORT	1		Open Door 3745	false	-1
WITH_BANK	2820	3635	0	2822	3635	0	AGILITY_SHORTCUT	0		Climb Rocks 3748	false	-1
WITH_BANK	2865	9571	0	2480	5175	0	TRANSPORT	0		Enter Cave entrance 11835	false	-1
WITH_BANK	2909	4963	3	2846	4964	2	TRANSPORT	2		Climb-down Ladder 6498	false	-1
WITH_BANK	2840	3539	1	2841	3538	0	TRANSPORT	1		Climb-down Staircase 16672	false	-1
WITH_BANK	2840	3539	1	2840	3539	2	TRANSPORT	1		Climb-up Staircase 16672	false	-1
WITH_BANK	2872	2971	0	2872	2971	1	TRANSPORT	2		Climb-up Ladder 16683	false	-1
WITH_BANK	2879	3667	0	2878	3665	0	AGILITY_SHORTCUT	0		Climb Rocks 16522	false	-1
WITH_BANK	2844	2955	1	2844	2955	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	2841	10051	1	2845	10051	2	TRANSPORT	0		Climb-up Stone Staircase 3788	false	-1
WITH_BANK	2866	2939	0	2866	2937	0	TRANSPORT	10		Chop-down Jungle tree 2890	false	-1
WITH_BANK	2835	2987	1	2835	2987	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	2864	2939	0	2864	2937	0	TRANSPORT	10		Chop-down Jungle tree 2889	false	-1
WITH_BANK	2864	2939	0	2864	2941	0	TRANSPORT	2		Chop-down Jungle Bush 2893	false	-1
WITH_BANK	2870	2971	0	2870	2971	1	TRANSPORT	2		Climb-up Ladder 16683	false	-1
WITH_BANK	2847	10107	1	2848	10107	1	TRANSPORT	0		Unlock Prison Door 3780	false	-1
WITH_BANK	2868	2939	0	2868	2937	0	TRANSPORT	2		Chop-down Jungle Bush 2892	false	-1
WITH_BANK	2858	3627	0	2861	3627	0	TRANSPORT	0		Climb Rocks 3790	false	-1
WITH_BANK	2856	3611	0	2856	3613	0	AGILITY_SHORTCUT	0		Climb Rocks 3748	false	-1
WITH_BANK	2857	3611	0	2857	3613	0	AGILITY_SHORTCUT	0		Climb Rocks 3748	false	-1
WITH_BANK	2863	2971	0	2863	2976	0	AGILITY_SHORTCUT	2		Cross Stepping stone 16466	false	-1
WITH_BANK	2861	3627	0	2858	3627	0	TRANSPORT	0		Climb Rocks 3791	false	-1
WITH_BANK	2828	10227	1	2828	10224	0	TRANSPORT	0		Climb-down Stairs 6086	false	-1
WITH_BANK	2862	9571	0	2480	5175	0	TRANSPORT	0		Enter Cave entrance 11835	false	-1
WITH_BANK	3036	3731	0	3106	3794	0	WILDERNESS_OBELISK	3	4: Level 35 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3731	0	3156	3620	0	WILDERNESS_OBELISK	3	1: Level 13 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3731	0	2980	3866	0	WILDERNESS_OBELISK	3	5: Level 44 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3731	0	3227	3667	0	WILDERNESS_OBELISK	3	2: Level 19 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3731	0	3307	3916	0	WILDERNESS_OBELISK	3	6: Level 50 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3731	0	3035	3732	0	WILDERNESS_OBELISK	3	3: Level 27 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3036	3363	0	3035	3364	1	TRANSPORT	1		Climb-up Staircase 24075	false	-1
WITH_BANK	3035	3731	0	3307	3916	0	WILDERNESS_OBELISK	3	6: Level 50 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3035	3731	0	3035	3732	0	WILDERNESS_OBELISK	3	3: Level 27 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3035	3731	0	3106	3794	0	WILDERNESS_OBELISK	3	4: Level 35 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3035	3731	0	3227	3667	0	WILDERNESS_OBELISK	3	2: Level 19 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3035	3731	0	3156	3620	0	WILDERNESS_OBELISK	3	1: Level 13 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3035	3731	0	2980	3866	0	WILDERNESS_OBELISK	3	5: Level 44 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3037	4763	0	1639	3868	0	FAIRY_RING	5	C I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2635	3266	0	FAIRY_RING	5	B I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2735	5221	0	FAIRY_RING	5	A J Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3059	4875	0	FAIRY_RING	5	A L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1651	3010	0	FAIRY_RING	5	A J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2213	3099	0	FAIRY_RING	5	D L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2513	3884	0	FAIRY_RING	5	C I P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2571	2956	0	FAIRY_RING	5	A K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1923	5709	0	FAIRY_RING	5	D I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3410	3324	0	FAIRY_RING	5	B I P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2780	3613	0	FAIRY_RING	5	A J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2500	3896	0	FAIRY_RING	5	A J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3178	2447	0	FAIRY_RING	5	C J Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3423	3016	0	FAIRY_RING	5	D L Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2150	3070	0	FAIRY_RING	5	B J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2740	2738	0	FAIRY_RING	5	C L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3447	3470	0	FAIRY_RING	5	C K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3469	3431	0	FAIRY_RING	5	B K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3597	3495	0	FAIRY_RING	5	A L Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2412	4434	0	FAIRY_RING	5	B K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2900	3111	0	FAIRY_RING	5	D K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1429	3324	0	FAIRY_RING	5	A I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2503	3636	0	FAIRY_RING	5	A L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2264	2976	0	FAIRY_RING	5	B J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2740	3351	0	FAIRY_RING	5	B L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3284	2706	0	FAIRY_RING	5	A K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2385	3035	0	FAIRY_RING	5	B K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2328	4426	0	FAIRY_RING	5	A I R - D L R - D J Q - A J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2744	3719	0	FAIRY_RING	5	D K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2801	3003	0	FAIRY_RING	5	C K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1302	3762	0	FAIRY_RING	5	C I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1826	3540	0	FAIRY_RING	5	A K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3082	3206	0	FAIRY_RING	5	C L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1295	3493	0	FAIRY_RING	5	B L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1359	2941	0	FAIRY_RING	5	C K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2650	4730	0	FAIRY_RING	5	B J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	1455	3658	0	FAIRY_RING	5	D J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2682	3081	0	FAIRY_RING	5	C L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3038	5348	0	FAIRY_RING	5	D I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3251	3095	0	FAIRY_RING	5	B I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2996	3114	0	FAIRY_RING	5	A I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3129	3496	0	FAIRY_RING	5	D K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2437	5126	0	FAIRY_RING	5	B L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2412	4434	0	FAIRY_RING	5	ZANARIS	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3041	4532	0	FAIRY_RING	5	B K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2705	3576	0	FAIRY_RING	5	C J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2075	4848	0	FAIRY_RING	5	C K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2658	3230	0	FAIRY_RING	5	D J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2528	3127	0	FAIRY_RING	5	C I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2319	3619	0	FAIRY_RING	5	A K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	3108	3149	0	FAIRY_RING	5	D I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2644	3495	0	FAIRY_RING	5	A L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3037	4763	0	2700	3247	0	FAIRY_RING	5	A I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3034	3731	0	3227	3667	0	WILDERNESS_OBELISK	3	2: Level 19 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3034	3731	0	2980	3866	0	WILDERNESS_OBELISK	3	5: Level 44 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3034	3731	0	3156	3620	0	WILDERNESS_OBELISK	3	1: Level 13 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3034	3731	0	3307	3916	0	WILDERNESS_OBELISK	3	6: Level 50 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3034	3731	0	3035	3732	0	WILDERNESS_OBELISK	3	3: Level 27 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	3034	3731	0	3106	3794	0	WILDERNESS_OBELISK	3	4: Level 35 Wilderness	Activate Obelisk 14827	false	-1
WITH_BANK	2964	3139	2	2962	3139	1	TRANSPORT	0		Climb-down Ship's ladder 246	false	-1
WITH_BANK	3056	3483	1	3056	3483	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	3058	3483	1	3058	3483	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	2959	3339	2	2960	3340	1	TRANSPORT	1		Climb-down Staircase 24074	false	-1
WITH_BANK	3021	4843	0	3039	4844	0	TRANSPORT	0		Go-through Passage 26250	false	-1
WITH_BANK	3045	3483	1	3045	3483	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	3012	3203	0	3012	3203	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITH_BANK	3012	3235	0	3012	3235	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITH_BANK	3047	3483	1	3047	3483	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITH_BANK	3014	3203	0	3014	3203	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITH_BANK	3047	3227	1	3045	3227	2	TRANSPORT	0		Climb-up Ship's ladder 245	false	-1
WITH_BANK	3010	3339	0	3011	3337	1	TRANSPORT	1		Climb-up Staircase 24072	false	-1
WITH_BANK	3010	3235	0	3010	3235	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITH_BANK	3068	3739	0	3187	10128	0	TRANSPORT	2		Jump-down Crevice 40386	false	-1
WITH_BANK	3068	3523	0	3068	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3069	3523	0	3069	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3070	3523	0	3070	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3060	9555	0	3060	9557	0	TRANSPORT	1		Climb Steps 8729	false	-1
WITH_BANK	3071	3523	0	3071	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3064	3523	0	3064	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3064	3283	0	3063	3281	0	TRANSPORT	6		Climb-over Stile 7527	false	-1
WITH_BANK	3065	3523	0	3065	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3064	3003	0	2956	3146	0	SHIP	10	Musa Point	Musa Point Seaman Morris 8631	false	-1
WITH_BANK	3064	3003	0	3029	3217	0	SHIP	10	Port Sarim	Port Sarim Seaman Morris 8631	false	-1
WITH_BANK	3066	3523	0	3066	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3056	9555	0	3056	9562	0	TRANSPORT	1		Enter Ice Cavern 10595	false	-1
WITH_BANK	3067	3739	0	3187	10128	0	TRANSPORT	2		Jump-down Crevice 40386	false	-1
WITH_BANK	3067	3523	0	3067	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3057	9555	0	3057	9562	0	TRANSPORT	1		Enter Ice Cavern 10595	false	-1
WITH_BANK	3059	4875	0	2740	3351	0	FAIRY_RING	5	B L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3597	3495	0	FAIRY_RING	5	A L Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2650	4730	0	FAIRY_RING	5	B J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2744	3719	0	FAIRY_RING	5	D K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1295	3493	0	FAIRY_RING	5	B L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1923	5709	0	FAIRY_RING	5	D I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2500	3896	0	FAIRY_RING	5	A J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2264	2976	0	FAIRY_RING	5	B J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2437	5126	0	FAIRY_RING	5	B L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3129	3496	0	FAIRY_RING	5	D K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2735	5221	0	FAIRY_RING	5	A J Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2513	3884	0	FAIRY_RING	5	C I P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2075	4848	0	FAIRY_RING	5	C K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3038	5348	0	FAIRY_RING	5	D I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2644	3495	0	FAIRY_RING	5	A L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3082	3206	0	FAIRY_RING	5	C L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2635	3266	0	FAIRY_RING	5	B I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3178	2447	0	FAIRY_RING	5	C J Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3251	3095	0	FAIRY_RING	5	B I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2528	3127	0	FAIRY_RING	5	C I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2682	3081	0	FAIRY_RING	5	C L S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3108	3149	0	FAIRY_RING	5	D I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3284	2706	0	FAIRY_RING	5	A K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2412	4434	0	FAIRY_RING	5	B K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2385	3035	0	FAIRY_RING	5	B K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3447	3470	0	FAIRY_RING	5	C K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2503	3636	0	FAIRY_RING	5	A L P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1651	3010	0	FAIRY_RING	5	A J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2801	3003	0	FAIRY_RING	5	C K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2328	4426	0	FAIRY_RING	5	A I R - D L R - D J Q - A J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2780	3613	0	FAIRY_RING	5	A J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1359	2941	0	FAIRY_RING	5	C K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2213	3099	0	FAIRY_RING	5	D L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1826	3540	0	FAIRY_RING	5	A K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2900	3111	0	FAIRY_RING	5	D K P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2319	3619	0	FAIRY_RING	5	A K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3041	4532	0	FAIRY_RING	5	B K Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2996	3114	0	FAIRY_RING	5	A I Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2412	4434	0	FAIRY_RING	5	ZANARIS	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3037	4763	0	FAIRY_RING	5	D I P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2740	2738	0	FAIRY_RING	5	C L R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1639	3868	0	FAIRY_RING	5	C I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2705	3576	0	FAIRY_RING	5	C J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1429	3324	0	FAIRY_RING	5	A I S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2571	2956	0	FAIRY_RING	5	A K S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3423	3016	0	FAIRY_RING	5	D L Q	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2150	3070	0	FAIRY_RING	5	B J S	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1302	3762	0	FAIRY_RING	5	C I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3469	3431	0	FAIRY_RING	5	B K R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2658	3230	0	FAIRY_RING	5	D J P	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	2700	3247	0	FAIRY_RING	5	A I R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	1455	3658	0	FAIRY_RING	5	D J R	Configure Fairy ring 29495	false	-1
WITH_BANK	3059	4875	0	3410	3324	0	FAIRY_RING	5	B I P	Configure Fairy ring 29495	false	-1
WITH_BANK	3060	3523	0	3060	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3061	3523	0	3061	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3062	3523	0	3062	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3062	3283	0	3063	3281	0	TRANSPORT	6		Climb-over Stile 7527	false	-1
WITH_BANK	3063	3523	0	3063	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3056	3523	0	3056	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3056	3483	0	3056	3483	1	TRANSPORT	2		Climb-up Ladder 2641	false	-1
WITH_BANK	3057	3523	0	3057	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3058	3523	0	3058	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3058	3483	0	3058	3483	1	TRANSPORT	2		Climb-up Ladder 2641	false	-1
WITH_BANK	3059	3523	0	3059	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3052	3523	0	3052	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3045	10323	0	3044	3927	0	TRANSPORT	1		Climb-up Staircase 16665	false	-1
WITH_BANK	3053	3523	0	3053	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3044	10323	0	3044	3927	0	TRANSPORT	1		Climb-up Staircase 16665	false	-1
WITH_BANK	3054	3523	0	3054	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3055	3523	0	3055	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3048	3523	0	3048	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3049	3523	0	3049	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3050	3523	0	3050	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3051	3523	0	3051	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3044	3523	0	3044	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3042	4811	0	3039	4844	0	TRANSPORT	0		Go-through Passage 26250	false	-1
WITH_BANK	3045	3523	0	3045	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3045	3483	0	3045	3483	1	TRANSPORT	2		Climb-up Ladder 2641	false	-1
WITH_BANK	3012	3203	1	3012	3203	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITH_BANK	3012	3235	1	3012	3235	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITH_BANK	3055	9555	0	3055	9562	0	TRANSPORT	1		Enter Ice Cavern 10595	false	-1
WITH_BANK	3046	3523	0	3046	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3047	3523	0	3047	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3047	3483	0	3047	3483	1	TRANSPORT	2		Climb-up Ladder 2641	false	-1
WITH_BANK	3014	3203	1	3014	3203	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITH_BANK	3042	3523	0	3042	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3043	3523	0	3043	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	3010	3235	1	3010	3235	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITH_BANK	2975	3523	0	2975	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2974	3523	0	2974	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2973	3523	0	2973	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2040	5240	0	2021	5223	0	TELEPORTATION_PORTAL	1		Use Portal 19005	false	-1
WITH_BANK	2972	3523	0	2972	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2971	3347	0	2968	3348	1	TRANSPORT	1		Climb-up Staircase 24067	false	-1
WITH_BANK	2971	3523	0	2971	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2970	3523	0	2970	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2969	3523	0	2969	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2968	3523	0	2968	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2967	3523	0	2967	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2966	3523	0	2966	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2965	3523	0	2965	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2964	3523	0	2964	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2963	3523	0	2963	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2962	3523	0	2962	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2961	3523	0	2961	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2960	3523	0	2960	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2959	3523	0	2959	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2958	3523	0	2958	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2957	3523	0	2957	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2956	3523	0	2956	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2955	3523	0	2955	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2954	3523	0	2954	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2953	3523	0	2953	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2952	3523	0	2952	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2951	3523	0	2951	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
WITH_BANK	2950	3523	0	2950	3520	0	TRANSPORT	4		Cross Wilderness Ditch 23271	false	-1
